prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5
"AUT Prompt:lightbulb
Response:to throw it
Score:
",21,lightbulb,to throw it,2.1,uses,0.3118536723703431,0.5886523590235095,0.727810651359656,0.787224217053722,0.8240285315107241,2.4,2.258932687989732,2.343265300915882,2.3928305319419803,2.3886843598640066
"AUT Prompt:brick
Response:to hold down a planter
Score:
",14,brick,to hold down a planter,1.4,uses,0.18345704978523053,0.3063896056866646,0.4162016678689237,0.5174372785322978,0.6147639803220638,1.5,1.5802459049652966,1.4271518538931194,1.4022748376635155,1.496904029498219
"AUT Prompt:shovel
Response:keep a door closed
Score:
",30,shovel,keep a door closed,3.0,uses,0.17700407926127648,0.283160489941757,0.382570148643764,0.48067913623294645,0.5786275136646317,3.0,2.812550806960541,2.991182333485256,2.9317505799750525,2.977159059209005
"AUT Prompt:knife
Response:cut hair with it
Score:
",10,knife,cut hair with it,1.0,uses,0.6353469381487309,0.8346064747433247,0.8973821259706912,0.9430695045093611,0.9718642833076975,1.0,1.0716240081851298,1.1155815497498804,1.134204854999225,1.1361542595393872
"AUT Prompt:brick
Response:used for an oven
Score:
",10,brick,used for an oven,1.0,uses,0.12723374148567873,0.2408738348973596,0.35333874682086513,0.44484133692063405,0.533236025065759,1.7,1.511286944536579,1.5076943998903634,1.5678208254061445,1.4736930050326171
"AUT Prompt:rope
Response:fishing line
Score:
",19,rope,fishing line,1.9,uses,0.29691612128003464,0.5572474286579339,0.6293740986706158,0.6751362097155374,0.716926368623247,1.0,1.1401520907892981,1.204311015489603,1.2311316229282805,1.2759495192467591
"AUT Prompt:pants
Response:use as rope to tie stuff
Score:
",30,pants,use as rope to tie stuff,3.0,uses,0.1979706879308497,0.32828434341547874,0.4447492479490199,0.5249251245393909,0.5931860689573982,3.0,2.8809139167629723,2.7811653434806582,2.8909585235280955,2.8229539141164133
"AUT Prompt:box
Response:Using it as a hat
Score:
",13,box,Using it as a hat,1.3,uses,0.13439092170664974,0.25331510548719216,0.3506832188635195,0.4346785553246414,0.5106956525883687,1.7,1.8408414040905532,1.7739711580171893,1.682383095061592,1.7743154310751654
"AUT Prompt:knife
Response:microphone
Score:
",30,knife,microphone,3.0,uses,0.10770005329210501,0.20707271860404003,0.2996348286348022,0.38998447283213405,0.4736663203952609,3.0,2.76005370001938,2.5252606536601814,2.565743387894251,2.730796962600254
"AUT Prompt:brick
Response:hold landscape cloth in place
Score:
",18,brick,hold landscape cloth in place,1.8,uses,0.13650302546827592,0.2560188253221467,0.3660064964639801,0.44375377743252264,0.5205814948550126,1.7,1.6066351470807,1.7248442075745252,1.597848857606408,1.5538921513213149
"AUT Prompt:box
Response:eat in a
Score:
",13,box,eat in a,1.3,uses,0.2804709288090199,0.4700328968089297,0.5834414120724957,0.6808923430195762,0.7435805584923944,1.0,1.120988532475186,1.1946602446821923,1.2669856719030335,1.261338385693234
"AUT Prompt:bottle
Response:a water filter
Score:
",24,bottle,a water filter,2.4,uses,0.18825290138823522,0.3712939027645048,0.4943240320580373,0.5411699830014668,0.5850494013133981,2.7,2.8478944308108107,2.9604169929854565,2.9811563062253263,2.9300687528844067
"AUT Prompt:pencil
Response:you could get tape and wrap it around so then it looks pretty.
Score:
",24,pencil,you could get tape and wrap it around so then it looks pretty.,2.4,uses,0.25375348873786563,0.4375122245839078,0.5943851019377174,0.6756102641788854,0.7555679829006497,2.7,2.8260024695452595,2.9511020997658473,2.8848459165218983,2.9605268484083176
"AUT Prompt:box
Response:doors
Score:
",23,box,doors,2.3,uses,0.3120102622146355,0.5346136101751305,0.655172805399296,0.7617220830393614,0.8419090727763511,1.0,1.124914523530877,1.1387310991603,1.1892651998190324,1.2379097476742782
"AUT Prompt:knife
Response:juggle knives
Score:
",20,knife,juggle knives,2.0,uses,0.22171648674817263,0.43384472283046727,0.5413145122033454,0.6151224201033205,0.6822443274675933,1.7,1.846684902398954,1.7778558712172141,1.7205184356440832,1.7283381477106796
"AUT Prompt:brick
Response:Use it to anchor a boat
Score:
",28,brick,Use it to anchor a boat,2.8,uses,0.18031692172777694,0.33100293340082965,0.4513808957292649,0.5700554346237595,0.6785548819263434,1.0,1.1365722141415997,1.153487656706582,1.2256248385733561,1.3014763933993247
"AUT Prompt:tire
Response:plant box/ container
Score:
",35,tire,plant box/ container,3.5,uses,0.20441983198342933,0.4001677265295246,0.48703282118083113,0.5468172284519988,0.6054156804010381,3.0,3.2445823108271736,3.1117817887825274,3.0776941842403747,3.0411369968018525
"AUT Prompt:brick
Response:hold the door open, door stop
Score:
",12,brick,"hold the door open, door stop",1.2,uses,0.15295642531747775,0.3012781424524698,0.434394521891864,0.5660898690437296,0.6664204736386076,1.5,1.253845871579629,1.3905658789788997,1.3694966008934466,1.343978632708036
"AUT Prompt:knife
Response:throw them at birds hoping to at least kill one
Score:
",12,knife,throw them at birds hoping to at least kill one,1.2,uses,0.20469103153513082,0.4008942358704387,0.5616861996470098,0.7074884244856097,0.830209313148918,1.7,1.3574102824489054,1.3409756396506163,1.373748056470486,1.466320126934938
"AUT Prompt:box
Response:playhouse/dollhouse
Score:
",18,box,playhouse/dollhouse,1.8,uses,0.1745413155560443,0.3328274193406785,0.46606480328645394,0.5978496810152882,0.6728338176016144,1.3,1.1573259642205613,1.2552887190809228,1.3533170757759148,1.4253868193731
"AUT Prompt:rope
Response:walk on
Score:
",13,rope,walk on,1.3,uses,0.4537711422491868,0.7495817405701162,0.7912534838105146,0.8285314927077501,0.8635121226819438,1.0,1.1183902631203138,1.1490210181403702,1.1648125694859277,1.1662380022670362
"AUT Prompt:spoon
Response:create a cute (or handsome) friend out of the spoon and name it Bob
Score:
",33,spoon,create a cute (or handsome) friend out of the spoon and name it Bob,3.3,uses,0.22195764579916885,0.3583722459598352,0.4574073307311486,0.5442657196559924,0.6271577215879476,3.3,3.5283903427766363,3.4139864430717908,3.4436720126189164,3.345380211713291
"AUT Prompt:toothbrush
Response:you could cut the top part off and then hot glue it on the stem part to make a mini broom
Score:
",33,toothbrush,you could cut the top part off and then hot glue it on the stem part to make a mini broom,3.3,uses,0.17467796505357244,0.3091298334196876,0.4280322917365349,0.5376256506674636,0.6423919217198857,4.1,3.752050746759009,3.5431396802460466,3.6158845745092694,3.6132939945497102
"AUT Prompt:brick
Response:Shoes
Score:
",14,brick,Shoes,1.4,uses,0.24724644172211532,0.39971238967199607,0.5302207096018305,0.6500380810586069,0.741888601603516,1.0,1.1144317403383426,1.2093353623121066,1.207614634547955,1.268575069885167
"AUT Prompt:brick
Response:prop up something
Score:
",18,brick,prop up something,1.8,uses,0.2573531018282291,0.42172702945746365,0.5767960914583203,0.7115131719038756,0.8004499873663182,1.0,1.1948818977060773,1.223142431651125,1.2187606704279166,1.2722304613242152
"AUT Prompt:sock
Response:A blindfold.
Score:
",27,sock,A blindfold.,2.7,uses,0.22442066938872476,0.3609807650484854,0.47905032937844166,0.5797858705901935,0.6340160668016932,2.7,2.813490891107247,2.9333987901458562,3.049218159077199,3.1219892899401267
"AUT Prompt:rope
Response:wear as a belt
Score:
",33,rope,wear as a belt,3.3,uses,0.24964087347099195,0.48924240996862445,0.5782787034899737,0.6402961957811891,0.6917794852654476,1.0,1.146921974638093,1.2320781754615677,1.2677141655977324,1.3222119996630017
"AUT Prompt:lightbulb
Response:flower vase
Score:
",39,lightbulb,flower vase,3.9,uses,0.16325155264966212,0.31180845697937887,0.41429029358025815,0.4918198687752679,0.5666772918768493,3.3,3.157069074615053,3.2913723861892246,3.418842948827983,3.4824032457980625
"AUT Prompt:toothbrush
Response:Use the back to brush your teeth
Score:
",27,toothbrush,Use the back to brush your teeth,2.7,uses,0.549303262101102,0.7047169909064526,0.8057623765769496,0.8508534806889684,0.8794066311520081,2.4,2.466160060340867,2.420242323809839,2.4509666662849554,2.4330775197112646
"AUT Prompt:brick
Response:lifting weight
Score:
",13,brick,lifting weight,1.3,uses,0.153986537380033,0.2796948543927829,0.4048618585650695,0.5121890764453206,0.6011666342985402,1.0,1.3146136603047764,1.3719276607797992,1.356855500760872,1.333639609197244
"AUT Prompt:knife
Response:use like sword
Score:
",20,knife,use like sword,2.0,uses,0.6945949979756953,0.8290489638073173,0.8764530759490039,0.9234400435879601,0.968376862497942,1.0,1.0486535675338726,1.0730652302760084,1.079523992768163,1.1083167273478007
"AUT Prompt:brick
Response:to make something level (table)
Score:
",17,brick,to make something level (table),1.7,uses,0.1401558445690557,0.26847092164923037,0.39559841645269017,0.5092213969549377,0.605432606958095,1.7,1.6044104469177305,1.4101801801773186,1.5417871516995347,1.503363990870605
"AUT Prompt:rope
Response:wall decorations
Score:
",19,rope,wall decorations,1.9,uses,0.0894525913170355,0.17132515025248862,0.24834667145836667,0.3236027952028489,0.39707439828797886,2.0,2.3345147584598993,2.0136733316809194,1.9872377926737101,1.915586279693892
"AUT Prompt:sock
Response:a doll
Score:
",33,sock,a doll,3.3,uses,0.17386707647745575,0.3394008061934407,0.5045167272331005,0.5811018071775906,0.6431776729801478,3.0,2.853682967133285,2.9997515590739976,3.092039316859155,3.1700191054112086
"AUT Prompt:brick
Response:Building a pyramid
Score:
",20,brick,Building a pyramid,2.0,uses,0.14765358362595765,0.2624149364097742,0.3566574487948548,0.43843063386447556,0.5154698258340773,1.7,1.6125344354601745,1.5299509074723399,1.5803186799669362,1.6430418659997308
"AUT Prompt:brick
Response:self-defense mechanism - brick in bag
Score:
",17,brick,self-defense mechanism - brick in bag,1.7,uses,0.10790453262007695,0.2152340258614659,0.3225230956969773,0.3972125776947306,0.47013683118197913,1.5,1.7493320765892075,1.7329214917941171,1.74553453406019,1.629892564022198
"AUT Prompt:tire
Response:swing seat
Score:
",25,tire,swing seat,2.5,uses,0.17296214905713178,0.32139065175412107,0.4047629650168886,0.4789207222836531,0.5512415440531209,3.5,3.2690839763277495,3.419636682383346,3.463049117650673,3.5072558088377623
"AUT Prompt:bottle
Response:hit someone over the head
Score:
",32,bottle,hit someone over the head,3.2,uses,0.22602906088270627,0.3702685993280045,0.46455887649429595,0.5486000449109867,0.6244076242539986,3.0,2.88313386116964,3.008337537491018,3.0530179095761523,3.1315661915768893
"AUT Prompt:knife
Response:use as a prop for physical comedy
Score:
",23,knife,use as a prop for physical comedy,2.3,uses,0.23065921902908298,0.4075738453394311,0.4980894423923003,0.5734280920643539,0.6433058415254885,1.7,1.8302202987262433,1.7702108205999412,1.8398160630692733,1.878940288717663
"AUT Prompt:brick
Response:putting a under a leg of a table to make it level out evenly
Score:
",18,brick,putting a under a leg of a table to make it level out evenly,1.8,uses,0.12594629412483485,0.24409039567458546,0.35571743170920733,0.44573105951953396,0.5233047926252238,1.7,1.603196435711254,1.7277166357944926,1.5807571340797197,1.5391382165892844
"AUT Prompt:knife
Response:take temperature
Score:
",28,knife,take temperature,2.8,uses,0.20081716735966257,0.38651222977808614,0.5204974877792498,0.6444250574001216,0.7411742976323445,1.7,1.8441313222029527,1.7555458341377357,1.6102489405941822,1.5697505728266743
"AUT Prompt:paperclip
Response:terrain in warhammer 40k game
Score:
",45,paperclip,terrain in warhammer 40k game,4.5,uses,0.18320927505393492,0.34713158225261254,0.47882625775992044,0.5669702787603875,0.6267396222590379,3.0,3.2361097571919992,3.033652740601716,2.997327922800961,2.968973093907941
"AUT Prompt:knife
Response:toothpicks
Score:
",17,knife,toothpicks,1.7,uses,0.2707709008387957,0.477033823583136,0.5714426415053687,0.6595219444930107,0.7332366107623984,1.7,1.8297159106214151,1.775243095484766,1.711774273939843,1.6402172863419975
"AUT Prompt:brick
Response:to prop open a door
Score:
",13,brick,to prop open a door,1.3,uses,0.1668858221658886,0.3226453576775189,0.45861996792927895,0.584646313759134,0.6917284082997537,1.5,1.2586211426799598,1.270889413558264,1.3633884816160813,1.3380953454294875
"AUT Prompt:ball
Response:to roll on it
Score:
",21,ball,to roll on it,2.1,uses,0.2218668171240996,0.41614100076027893,0.5343127394474192,0.6494600510389861,0.7215711722178377,1.6,1.7400541042203814,1.6427291580364025,1.7238019015209125,1.7214232286041635
"AUT Prompt:rope
Response:use it to strangle something
Score:
",13,rope,use it to strangle something,1.3,uses,0.15824762910959042,0.31238194123771734,0.4371496999593402,0.534216293954911,0.5983519316030226,1.7,1.5026335177796553,1.6445878671836742,1.5274668630016688,1.6102724874657606
"AUT Prompt:paperclip
Response:Dental tool
Score:
",20,paperclip,Dental tool,2.0,uses,0.3039635153726088,0.47907763595171765,0.6528628055615107,0.7566083568435426,0.8154970661081787,2.0,2.073104694286651,2.1867397068452417,2.202269870430435,2.1659999369120713
"AUT Prompt:box
Response:sit in
Score:
",13,box,sit in,1.3,uses,0.21593742766530033,0.40110410517728307,0.5372603763719686,0.6346086384138908,0.706743531335651,1.0,1.1384927317785551,1.2301084246818614,1.3021892717369692,1.291759162584689
"AUT Prompt:knife
Response:cut twine
Score:
",10,knife,cut twine,1.0,uses,0.6916906091126496,0.8464394279750047,0.8979753808913911,0.9380433916389371,0.9761137726677789,1.0,1.054846979150973,1.0803948790280156,1.1068609730995955,1.1104935806316691
"AUT Prompt:box
Response:a tub
Score:
",20,box,a tub,2.0,uses,0.14580992339931156,0.2611966675751073,0.3758858811032523,0.4609548885118019,0.537802322456104,1.7,1.8325285792276993,1.6700449984301844,1.6940281327169526,1.666303142530583
"AUT Prompt:rope
Response:Lasso
Score:
",13,rope,Lasso,1.3,uses,0.32331816811173425,0.5729180539164818,0.6654621346043249,0.7137515927499439,0.7592629806874654,1.0,1.1306992600940797,1.2098704268214375,1.236264967844864,1.2820444174084609
"AUT Prompt:table
Response:to cut the chicken on top
Score:
",15,table,to cut the chicken on top,1.5,uses,0.1858239795208022,0.357947795637646,0.4461263053246757,0.5261385818111906,0.6012401078746202,2.5,2.2595685485222456,2.1094370234038426,2.1232093453231156,2.2327301762556377
"AUT Prompt:brick
Response:to put candles on so wax doesn't get on a deck
Score:
",20,brick,to put candles on so wax doesn't get on a deck,2.0,uses,0.0971710549931259,0.17379676643854017,0.24744708579104563,0.3201605288597633,0.384468434885357,3.0,2.64728590518392,2.4546272869715877,2.464932136846164,2.4373448516635294
"AUT Prompt:toothbrush
Response:doll wig
Score:
",36,toothbrush,doll wig,3.6,uses,0.17073078838156963,0.2895615463625555,0.3798229801164298,0.4673629317260284,0.5367679780854651,3.9,3.982076338846595,3.8199871775878025,3.778782226203131,3.872036956494906
"AUT Prompt:spoon
Response:Use the handle to eat noodles
Score:
",21,spoon,Use the handle to eat noodles,2.1,uses,0.33650445188990874,0.615280699168488,0.7386848044476128,0.8437550549643638,0.8999351705439359,2.7,2.5640736264007664,2.687016910381322,2.7259917425204074,2.686913051523813
"AUT Prompt:brick
Response:put on a loose roof during a hurricane or storm to hold it down
Score:
",14,brick,put on a loose roof during a hurricane or storm to hold it down,1.4,uses,0.13101652744980385,0.2435140364278699,0.3507135036822243,0.4568269721667356,0.5387295183235961,1.0,1.2309877299647742,1.4660448486508384,1.5203888215159458,1.4868833145542435
"AUT Prompt:brick
Response:a piece of artwork
Score:
",20,brick,a piece of artwork,2.0,uses,0.11220253416587339,0.2109826748158184,0.3039662883417112,0.3906041376421192,0.46562242978087587,1.7,1.840457230532569,1.736310998663763,1.7504375210635796,1.8228683302824296
"AUT Prompt:knife
Response:open a door by sliding it between door and jamb
Score:
",15,knife,open a door by sliding it between door and jamb,1.5,uses,0.2044877106348805,0.3938392869109525,0.5506954581929381,0.6480879945546145,0.7421334542344723,2.0,1.855764839185113,1.7544313167797456,1.6861408702428191,1.5991909649677818
"AUT Prompt:box
Response:wrap presents in
Score:
",10,box,wrap presents in,1.0,uses,0.5031927406858231,0.6915749974140273,0.7904756343670366,0.8537524802871229,0.8940082273958672,1.0,1.0817187972812548,1.1340521970418682,1.1389399942230214,1.1642036204551631
"AUT Prompt:knife
Response:scrape up gum
Score:
",10,knife,scrape up gum,1.0,uses,0.24000781348082076,0.4353304971547818,0.5729397240233713,0.6758269072006698,0.7705100122193491,1.7,1.8346030326043392,1.754237746878942,1.6850850662572747,1.6008992928779922
"AUT Prompt:knife
Response:to strip paint off of a wall before
Score:
",17,knife,to strip paint off of a wall before,1.7,uses,0.22976767253187869,0.4184958148210688,0.5250587103289799,0.6043480729745624,0.6775907506175458,2.0,1.8647096561504095,1.7906902822889008,1.686953162347126,1.6451263137561534
"AUT Prompt:knife
Response:plug in a hole
Score:
",23,knife,plug in a hole,2.3,uses,0.2828100805742684,0.4443929733556852,0.5346909342746035,0.6222989834234656,0.6987566935353385,2.0,1.8909189146975405,1.8249009992643686,1.877707917751289,1.923914967938892
"AUT Prompt:box
Response:attach wheels to make a cart
Score:
",25,box,attach wheels to make a cart,2.5,uses,0.20182828850300685,0.2949031171728784,0.38769645800864516,0.46305091538757037,0.5330509319728668,2.0,1.8421942271038982,1.8081607013701235,1.806832671982551,1.87159519104012
"AUT Prompt:bottle
Response:letter carrier in water
Score:
",28,bottle,letter carrier in water,2.8,uses,0.19783912075528803,0.3701987874517887,0.4609663588824234,0.5503937191824506,0.6196169546545055,3.5,3.267206602859353,3.273663857190522,3.3429344802430148,3.3269659256245325
"AUT Prompt:brick
Response:knife handle
Score:
",20,brick,knife handle,2.0,uses,0.14104576031710878,0.2729988500988123,0.3740130680756939,0.4661911868568537,0.5578254523330914,2.0,1.8549959938652385,1.8401425628320904,1.7728875343304644,1.8430495122460981
"AUT Prompt:knife
Response:cutting out wounds
Score:
",13,knife,cutting out wounds,1.3,uses,0.9773752771224632,0.9912414751090285,0.9950815607895331,0.9968402250517439,0.9975209892975468,1.0,1.0041966155577904,1.0049522337929373,1.0058256162996178,1.005480412541619
"AUT Prompt:brick
Response:to use as a weapon
Score:
",25,brick,to use as a weapon,2.5,uses,0.16162020657907217,0.3091846343682929,0.42014834082436414,0.514719908614537,0.5990257014015932,1.7,1.6045460793414166,1.444881819914405,1.5468759252926703,1.5121310544914035
"AUT Prompt:brick
Response:to smash something
Score:
",10,brick,to smash something,1.0,uses,0.25051026030365464,0.4011903652008233,0.5354869372979019,0.6424356371631801,0.7440937937753905,1.0,1.1126747683646963,1.209813367408412,1.2914165973887766,1.2789272541741914
"AUT Prompt:ball
Response:to make yarn
Score:
",27,ball,to make yarn,2.7,uses,0.27752912398648555,0.46241872191401234,0.582470337355482,0.6902490619458964,0.769389373997499,2.7,2.5800505326672907,2.7284376539444524,2.7708406718089544,2.701837197237911
"AUT Prompt:brick
Response:shoes on the moon
Score:
",35,brick,shoes on the moon,3.5,uses,0.09256791385700915,0.18056674034117975,0.2583297822808951,0.332271832330836,0.39888200302297977,2.0,2.487347926411571,2.4911564835217677,2.448617511220728,2.4071003338751393
"AUT Prompt:box
Response:pack things in
Score:
",10,box,pack things in,1.0,uses,0.8048786325087071,0.9120259063326406,0.9557009859505792,0.9728993571045091,0.9826783967061362,1.0,1.035244812591383,1.0427740461417518,1.0508566310445384,1.0513456770567269
"AUT Prompt:rope
Response:to bind someone
Score:
",23,rope,to bind someone,2.3,uses,0.3570280960068158,0.684684227541358,0.7746614611999917,0.8205795705734137,0.8486489358788256,1.0,1.1435652166449608,1.2081953357684445,1.2525032548032355,1.2606892976521955
"AUT Prompt:toothbrush
Response:a bug
Score:
",39,toothbrush,a bug,3.9,uses,0.31695083873066904,0.4677793310719882,0.5841387429149983,0.6922043676455677,0.7682586995979944,3.6,3.6967305408699906,3.6177025137861767,3.521267976285359,3.5785599763188434
"AUT Prompt:hat
Response:A small little bucket for toys or anything
Score:
",27,hat,A small little bucket for toys or anything,2.7,uses,0.22845868377178732,0.3830532021903035,0.5011629169973262,0.5992603578382089,0.6765510300989913,3.0,2.878924506412261,2.978159914246994,3.1290628600102184,3.045773121226858
"AUT Prompt:rope
Response:coil into sculptures
Score:
",38,rope,coil into sculptures,3.8,uses,0.12617236886934835,0.2501351389182167,0.33335393851393774,0.39424983425206095,0.45473940579464023,2.7,2.8486749569672396,2.6368109199601864,2.7392472168564996,2.6808184209123915
"AUT Prompt:brick
Response:dish
Score:
",22,brick,dish,2.2,uses,0.12799721155837565,0.2425208761141105,0.3428057303543942,0.4374842622895419,0.5164415922120297,1.7,1.841666564615884,1.829477371177147,1.7581732432397208,1.8257229168682183
"AUT Prompt:brick
Response:compare the color of the to other colors
Score:
",18,brick,compare the color of the to other colors,1.8,uses,0.12134498189409411,0.2302333246688707,0.3272490496897922,0.4111620942599594,0.4939218812446664,1.7,1.841884337896849,1.7405298589585556,1.8547107222635424,1.8455435889733542
"AUT Prompt:box
Response:Use the as a black on stage during a theatre improv activity
Score:
",30,box,Use the as a black on stage during a theatre improv activity,3.0,uses,0.10914339618667261,0.2163571111969676,0.3125235549209106,0.39735616137648666,0.46249604276538664,2.7,2.3531216372228103,2.336775608720082,2.478369119142285,2.594091056576632
"AUT Prompt:paperclip
Response:A lock pick
Score:
",23,paperclip,A lock pick,2.3,uses,0.16920728113891356,0.2963267036027528,0.4141807871288583,0.5309360856481552,0.6346378862843162,2.5,2.2855079867620502,2.4888148614980894,2.425303138933869,2.40482821707113
"AUT Prompt:brick
Response:Heigthen a table
Score:
",25,brick,Heigthen a table,2.5,uses,0.15457949256159434,0.2830703532787374,0.4111704134959289,0.5022922413671755,0.5838705645150738,1.5,1.7269592333299189,1.7185600895695272,1.7333342646192882,1.6308728917562378
"AUT Prompt:box
Response:hide out
Score:
",17,box,hide out,1.7,uses,0.2780612404953672,0.46953314383093936,0.5999003431623946,0.6922516519869808,0.7632051907331615,1.0,1.1223376278232535,1.2044092357406841,1.2705245791845816,1.2639680613274058
"AUT Prompt:knife
Response:doorstop
Score:
",15,knife,doorstop,1.5,uses,0.2709484222546189,0.46605687638476634,0.5954962325093457,0.6950819523265583,0.7684274615657718,1.7,1.8255909722716352,1.7548192637198858,1.7612923941605005,1.7172625705920699
"AUT Prompt:knife
Response:peel fruits
Score:
",10,knife,peel fruits,1.0,uses,0.22367651507858688,0.4369920979603527,0.5836656640975274,0.7222925817536126,0.8428804011282764,1.7,1.358298379503458,1.393907604585733,1.5102326544527602,1.4801554367029228
"AUT Prompt:brick
Response:build a puzzle
Score:
",30,brick,build a puzzle,3.0,uses,0.15376953860681614,0.29496228872687114,0.4326850487338141,0.5468945713278318,0.6336130399780909,1.0,1.2393403419967297,1.3859673625275335,1.3680145578231493,1.3450195052499294
"AUT Prompt:box
Response:replica of a tv
Score:
",16,box,replica of a tv,1.6,uses,0.19229067875021674,0.28345440495533003,0.3604663606823028,0.4356452059899806,0.5031651674154398,2.0,1.9035149308551262,1.817305849010799,1.9006038823856286,1.9407799828420498
"AUT Prompt:sock
Response:to put rocks in it
Score:
",27,sock,to put rocks in it,2.7,uses,0.17743951299530972,0.3394826988379722,0.48249363142313684,0.5819292195451826,0.6577913999993628,3.0,3.429591457112817,3.391180597508079,3.4268620505107434,3.3430340466158994
"AUT Prompt:brick
Response:can be used to stop your tires from rolling back when parked on a hill
Score:
",10,brick,can be used to stop your tires from rolling back when parked on a hill,1.0,uses,0.19007597848345958,0.3367724861603597,0.4634623875155322,0.5742967967746937,0.6694435793546761,1.0,1.1306785860235462,1.2316345530349182,1.2255293526968805,1.2929649916540142
"AUT Prompt:brick
Response:pool
Score:
",10,brick,pool,1.0,uses,0.15129055284876988,0.26326002667050846,0.37334818442883444,0.4820566943256637,0.5810135129016606,1.5,1.287340533164426,1.2910733955172002,1.3832903533019694,1.3520727829087258
"AUT Prompt:brick
Response:use it to hammer something
Score:
",17,brick,use it to hammer something,1.7,uses,0.16466672437613952,0.3144182880717936,0.42579828816319365,0.530317017033146,0.633091179029582,1.7,1.6047437319158355,1.525029092772828,1.421552546416914,1.515456006566366
"AUT Prompt:brick
Response:weight for exercise
Score:
",18,brick,weight for exercise,1.8,uses,0.14176765413032144,0.2674037222015688,0.38671394066964504,0.4875724138961636,0.5738971062090394,1.0,1.2349183231947367,1.3784068055831626,1.3621876954032122,1.4581264104655407
"AUT Prompt:knife
Response:tooth flosser
Score:
",23,knife,tooth flosser,2.3,uses,0.3133641017915979,0.48432281412081135,0.5830863512246802,0.6687490415729798,0.7183754827026534,2.0,1.8941044852659559,1.9628553257641632,1.993232118154072,2.028240393158421
"AUT Prompt:knife
Response:spread butter
Score:
",10,knife,spread butter,1.0,uses,0.23211373276562555,0.38910655389026994,0.48426540184721223,0.5701286488063118,0.6408123406273114,2.0,1.878959000133739,1.9420440183441807,1.9959533648008994,1.941248090615859
"AUT Prompt:pants
Response:modesty
Score:
",12,pants,modesty,1.2,uses,0.2509607315744906,0.44393913416790476,0.5962224611366502,0.6917471445338121,0.7630097754163813,1.0,1.2173478161089832,1.2384583081896763,1.3021934812701295,1.2926489425643393
"AUT Prompt:rope
Response:child leash
Score:
",16,rope,child leash,1.6,uses,0.2715881539619715,0.5028262223686394,0.5922673376544121,0.6554729739445377,0.7113105070173166,1.0,1.1379630127387066,1.222838898637783,1.2977786198225199,1.3215028529731345
"AUT Prompt:box
Response:joust
Score:
",23,box,joust,2.3,uses,0.13860475298406466,0.2370174055699645,0.3209181913398472,0.3947871488525062,0.4664500702828228,2.0,1.8754361701632292,1.9864340502897984,2.1199499789993115,2.132248440787492
"AUT Prompt:knife
Response:prybar
Score:
",15,knife,prybar,1.5,uses,0.24101661643625474,0.4708327290989136,0.6502624992954451,0.7636928137704818,0.8370221594407496,1.7,1.358326048888447,1.3422318875922552,1.365664983048777,1.4212374325999937
"AUT Prompt:brick
Response:small table for dolls when used by young girls
Score:
",23,brick,small table for dolls when used by young girls,2.3,uses,0.17030635082910273,0.28123889195740565,0.3713644942987728,0.4560413809023549,0.5322270731270432,2.0,2.1972211957532246,2.028014173549661,1.9671091326012402,2.000446316749607
"AUT Prompt:brick
Response:break into more bricks and use them for stuff
Score:
",20,brick,break into more bricks and use them for stuff,2.0,uses,0.16457703837738372,0.3080273448664919,0.4246698422398166,0.5348774884304868,0.6327442599035904,1.5,1.2671467990101923,1.386036989312373,1.3683096886079225,1.4660134455036415
"AUT Prompt:spoon
Response:You can bend the spoon and make a slingshot.
Score:
",27,spoon,You can bend the spoon and make a slingshot.,2.7,uses,0.17592605751114002,0.34246376896323966,0.49985666141173524,0.6120993039302551,0.7201421076108692,3.3,3.154112119402059,3.0111230877729835,3.174119341585798,3.2380141477388076
"AUT Prompt:fork
Response:roast marshmallows
Score:
",23,fork,roast marshmallows,2.3,uses,0.19767425101581473,0.3691652324754571,0.45052023120557505,0.5249665996121409,0.5927242909760041,3.5,3.267731402670695,3.3999645559886136,3.442513070915853,3.334769030832116
"AUT Prompt:rope
Response:to demonstrate tension vs compression
Score:
",21,rope,to demonstrate tension vs compression,2.1,uses,0.17908158407873243,0.3376997400251946,0.4600399143803375,0.5339825263919943,0.581880024858993,1.3,1.1590894775921696,1.3029358821178325,1.3994610286691105,1.473588962531845
"AUT Prompt:sock
Response:You can use it by putting your sunglasses in there
Score:
",30,sock,You can use it by putting your sunglasses in there,3.0,uses,0.1746730566717175,0.31563338324741574,0.455497810824456,0.587991826405756,0.7133249873131721,3.0,3.401935602035743,3.4627529385549254,3.2908794614296837,3.292481965125091
"AUT Prompt:box
Response:recycling bin
Score:
",11,box,recycling bin,1.1,uses,0.1950683049417806,0.37421342052503204,0.5003618819957772,0.6156216552765393,0.6970466982542811,1.3,1.1563826636693797,1.2430135599716465,1.3285728527915037,1.31355370114709
"AUT Prompt:toothbrush
Response:clean the toilet
Score:
",24,toothbrush,clean the toilet,2.4,uses,0.4217580080777947,0.6022427566904265,0.7724957078214195,0.8591308973806813,0.8868247587933179,2.4,2.310093688994549,2.396026464337066,2.3460069074857537,2.335201765603197
