prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_20,confidence_6,confidence_7,confidence_8,confidence_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_6,score_7,score_8,score_9
"AUT Prompt:box
Response:a hiding spot
Score:
",17,box,a hiding spot,1.7,uses,0.24700756877743948,0.401468961370521,0.5379055124062537,0.6374969784852779,0.7324100825523759,1.3,1.1845778323192508,1.2645827991508114,1.3326048272577213,1.3672565974369126,0.9625636729074774,0.9725685859738742,0.9805705521138597,0.9854123038247234,0.9901927662283363,0.9933508927502943,0.9959906130883232,0.9980166039169572,0.9987291514036875,0.999301830522604,0.9996376266653993,0.8219341302887568,0.8722806995474582,0.9179030062499569,0.948679717600243,1.4130563639692355,1.4221804443695871,1.4277118047816268,1.4261016166549785,1.429837850903477,1.4329222542457625,1.4357503801243705,1.4383168285430836,1.4394310179279899,1.440210731746257,1.4406003256874476,1.3490392159444244,1.3750679110183741,1.4061287564863856,1.405929929668632
"AUT Prompt:shoe
Response:tie laces together and throw as a game
Score:
",28,shoe,tie laces together and throw as a game,2.8,uses,0.2324535869277211,0.4167127163568046,0.5503712884611807,0.6129468980487934,0.6687491641101989,2.7,2.8326519125982093,2.946148163851585,2.9006009991489345,2.8588294775616396,0.8792010962765464,0.8950767429451958,0.9096200949014935,0.9218579983922937,0.933574641032713,0.94505189635615,0.9564710236131939,0.9666851221864984,0.9727503067872025,0.9785701031910935,0.9835831018912267,0.7214923865201655,0.770567251015425,0.8147741772515594,0.8584667435035854,2.9003450355170224,2.914528221230452,2.9094994244314565,2.9226485758978753,2.9135791188386757,2.9036985447572614,2.909623794279054,2.919031604665117,2.9133013609455487,2.9197642242713937,2.9196634925382123,2.905700934696185,2.898969193838522,2.8664711254055546,2.883446427664448
"AUT Prompt:pants
Response:use them as a makeshift rope to tie something up
Score:
",28,pants,use them as a makeshift rope to tie something up,2.8,uses,0.18117912431224972,0.2988526759413642,0.40704152245631375,0.5138517065841521,0.6111068314522105,3.0,2.8818746883308464,2.9664302155139204,3.0357666595578343,3.1096474757570713,0.8242330351017692,0.8502736460500877,0.8731392387613758,0.8905163566863035,0.9072142619623302,0.922292715081021,0.9360593785494609,0.9455663206482542,0.954838767318556,0.9624635001164639,0.9697210934635044,0.6844813325650921,0.7313500983558597,0.7640157683444007,0.7950301362824184,3.0018126788968433,3.026258086077561,3.0517582411745257,3.0585536672933817,3.0740410683930994,3.0597514756661117,3.069167636833503,3.0644505170920278,3.055084730645176,3.0641548647375534,3.074901026877682,3.0442949566156545,3.028639249272175,3.053067909649333,3.0275915314417254
"AUT Prompt:brick
Response:to sit something on
Score:
",13,brick,to sit something on,1.3,uses,0.4323992187477728,0.5853915471513349,0.7014540982036666,0.8155421778996012,0.8746835833522497,1.0,1.0784051268666563,1.098524206941719,1.1546875833012191,1.1915586797161595,0.9819680955137816,0.9864251226347881,0.9902357261478858,0.9926959146625417,0.9949327057286121,0.9968830000183093,0.9979266522045208,0.9985203995935794,0.9990816238434072,0.9994402130844187,0.9996392174093803,0.921862838150158,0.9437257368960048,0.9601812568260552,0.9738045393454589,1.2307928701864845,1.2356239364947144,1.2393350274183232,1.2424593210117232,1.243937592967073,1.2456123869238662,1.2468196691960258,1.2476837697467982,1.2486681161088116,1.2492247186104104,1.2494936257504732,1.2022263254364458,1.2160746977007235,1.2295095552799045,1.2276977489170728
"AUT Prompt:rope
Response:a marker
Score:
",20,rope,a marker,2.0,uses,0.11999447247132138,0.21631495382417518,0.31226687826737665,0.4011603564881065,0.4755784183236029,2.7,2.4328326692629543,2.6992918424553434,2.765926029062175,2.6304267416831024,0.70127754341919,0.7308778754635552,0.7564323129214471,0.7801728848202021,0.7991067282608185,0.8169935509473482,0.8343891749237685,0.8513759020016919,0.8671627987934519,0.882543603417732,0.8970906978599383,0.5334274768423249,0.5847833127218197,0.6351486194248276,0.6685210216914148,2.4918534978749842,2.4557337019989847,2.4470942893483425,2.4121883409607596,2.421377057532669,2.407772958410128,2.4347137390233384,2.457963633266675,2.4769341432998178,2.50173506851714,2.4773831474449377,2.605437458898473,2.552267770061474,2.532263721840547,2.530653124912486
"AUT Prompt:box
Response:as a chair
Score:
",20,box,as a chair,2.0,uses,0.2652044608793153,0.49919747927158675,0.6268939951451208,0.7213969477948381,0.8115009496182495,1.3,1.1593784856043103,1.2695015436160912,1.2603968459797747,1.2870008851209358,0.9751390019906321,0.9849218209432848,0.9905762677383819,0.9949881524878182,0.9970176764800704,0.9982591255212857,0.9990976447874709,0.9994920092675275,0.99967655947579,0.999800699549899,0.9998898348604067,0.8814737974708997,0.9158118546892879,0.9422973537769502,0.9646361002106421,1.353530319544411,1.3510121082890894,1.3564291586643442,1.3597262319478922,1.3614366888560812,1.3627282607474853,1.363682746296747,1.364210010200871,1.3645119932577205,1.3646902303679964,1.364800352219475,1.3118472725079302,1.3301503947072186,1.3321136833122862,1.3475803894326162
"AUT Prompt:brick
Response:Stepping stones
Score:
",12,brick,Stepping stones,1.2,uses,0.4436238634410717,0.5746673175538863,0.7015567096981,0.8084700581671105,0.8572306079084452,1.0,1.0456067189171678,1.0916184074320758,1.1456234297250836,1.160092746725072,0.9763029166988113,0.9819146496679201,0.9873005418660153,0.990178260038763,0.9930121952477841,0.9955512154995879,0.9971735777704128,0.9979802732577628,0.9986191551198768,0.999172693205206,0.9995247717389583,0.9045472359993286,0.9304583419759468,0.9496602582305755,0.9673397017042751,1.2213088657649878,1.227473685287254,1.2327789815660894,1.2364618587820488,1.238355515385588,1.2405530244260377,1.242439399145672,1.243617586321066,1.2447412588054982,1.2456028665652445,1.246079947444419,1.1883351531910615,1.2053685999912493,1.2032380706620875,1.2177999742693808
"AUT Prompt:ball
Response:rip it open
Score:
",21,ball,rip it open,2.1,uses,0.27427495235256233,0.4051873106899806,0.4936699422312068,0.5821292970542611,0.643512668737407,2.7,2.60307271115093,2.5129047800469415,2.5869229219141854,2.5786315202326735,0.8827432021180267,0.9094490023504259,0.9311865610265766,0.9450993971897562,0.9585594867631987,0.9654444120393326,0.9710135628185659,0.975411937046451,0.9795849720053739,0.9836828000125032,0.9870988615114954,0.7026119627667156,0.7571059287143301,0.8063316746981258,0.8494506377772794,2.5526591876516656,2.542303416419628,2.5576566428030936,2.57152890722007,2.5719286982235112,2.5664238018882104,2.5683369946743713,2.5729890189137166,2.569270083039042,2.5652322955604974,2.5681211833172632,2.639308494364125,2.6148861977787394,2.5773480075642357,2.542965145946374
"AUT Prompt:brick
Response:putting a car up on blocks
Score:
",23,brick,putting a car up on blocks,2.3,uses,0.23641858022175816,0.3777764670427708,0.5017849009883385,0.6142561111232601,0.6933081676615829,1.0,1.1870919699254432,1.2149954559846028,1.3038005113980462,1.2919650184982272,0.9215699643940798,0.9392712501581995,0.9533677182911487,0.9617592014260636,0.9692082765405792,0.9757124938216235,0.9808476054351508,0.985908844252928,0.9909103563142551,0.9937980445944433,0.9953087513312959,0.7555302264006788,0.8134648722180572,0.8708184530004174,0.8963056253118152,1.4281349531342726,1.4483350705039313,1.4505775838642112,1.4562438849969255,1.4535058899522477,1.4598153339595359,1.4663081740768116,1.4685345643938377,1.4762644693230589,1.4801108600447919,1.481810658289302,1.3008622918699422,1.3506546023696524,1.3802492526361663,1.4035595253382827
"AUT Prompt:brick
Response:a tank for barbie
Score:
",42,brick,a tank for barbie,4.2,uses,0.10249154209035304,0.19992602470856774,0.27842541666513393,0.3420721040220852,0.40535541083796306,3.0,3.146205802011386,3.3869249367833345,3.4637825907527056,3.5787194361651657,0.6416572677934546,0.6779574942230822,0.7137554495850742,0.743754834510979,0.77285364739501,0.7981092061191242,0.8225660301630969,0.8441480332933633,0.8640354633952525,0.87987810719458,0.8957094829619221,0.45982408655690094,0.5111501395553618,0.559078139277404,0.6049567347616606,3.6247291903616694,3.601987697107628,3.6069034424737847,3.5985579827533822,3.6400285189545105,3.66407723837917,3.677038248057153,3.682738624103268,3.7084545332991414,3.6830946075365243,3.6621837925272978,3.4746303172701607,3.577590630896577,3.5709390316391807,3.626229420734467
"AUT Prompt:paperclip
Response:Stick figure
Score:
",23,paperclip,Stick figure,2.3,uses,0.1379808460772128,0.2680429266039929,0.3730086107393164,0.4652686292699665,0.5489449958515821,2.5,2.742614274837653,2.730622496676288,2.585744375002729,2.5421880055084207,0.8370631019380711,0.8675735223765041,0.8962276492999921,0.9147454779529213,0.9299554729748554,0.9419033663827815,0.9497427677794544,0.9571406833359971,0.9638406709583295,0.9692404389005401,0.9740561815932326,0.6298576378620857,0.7036775479036331,0.7582867594948194,0.8026706101362405,2.6215704736520196,2.652462672967871,2.6347993755187518,2.617899951396948,2.617607186657611,2.6059674863997864,2.600140263822637,2.60941419937096,2.6017022801421987,2.606149703364571,2.6110633083435197,2.639537893698534,2.593427785639323,2.6083044080010236,2.5967861692416676
"AUT Prompt:toothbrush
Response:you can use a toothbrush to clean windows
Score:
",24,toothbrush,you can use a toothbrush to clean windows,2.4,uses,0.5200909910114638,0.6713615445711293,0.7548634857286572,0.819914219108028,0.8594689489684251,2.7,2.6324042813669206,2.673067204726406,2.6593363188251735,2.64279883828301,0.9644071635425014,0.9765479100947337,0.9825578315471615,0.9866177369720591,0.9894039127843042,0.9913655938240336,0.9932998479334192,0.9949310969332892,0.9959026218906158,0.9966507851818692,0.9972626109552503,0.8856245479812678,0.9106906891732499,0.9346730592189618,0.9501313623579122,2.6472419547930075,2.6466546281561425,2.643922616720892,2.6474453521048855,2.645340535119526,2.6472295833004607,2.6477218034676624,2.6489552085341033,2.6501756303011788,2.6509637098044,2.651239195892525,2.6474415399330433,2.6323735842621936,2.6495039204761164,2.638936720096855
"AUT Prompt:brick
Response:warm it in an oven and use a
Score:
",33,brick,warm it in an oven and use a,3.3,uses,0.09663321077554189,0.18042787049691325,0.2550727463233111,0.32738434777581105,0.39274234311276457,2.0,2.464421929331616,2.4163052462480437,2.3685284393694066,2.207351325839182,0.6591615939918097,0.7007260333668326,0.7297913785979776,0.7587549528145382,0.7869721911304517,0.8114200900625803,0.8357662218720529,0.8582838298281055,0.8734741831876834,0.8882384326100659,0.9016106747848524,0.45436011163500534,0.5116721834529374,0.5683125476264637,0.6157258855060082,2.2019128052114443,2.1602779709830284,2.1140676692725564,2.1593376723867745,2.1285257375193574,2.169847938642769,2.1882044655570163,2.1858903667631666,2.21396091098977,2.2203776310816807,2.2349069039966665,2.2470386967175213,2.185765244520278,2.1473182948156246,2.1667757893694564
"AUT Prompt:brick
Response:use as a skin exfoliator, especially feet
Score:
",27,brick,"use as a skin exfoliator, especially feet",2.7,uses,0.13036936344492625,0.19998050114625016,0.26928825436401826,0.33681458997469294,0.4008042097364135,3.0,2.895573112424972,3.051136784004965,2.940642023528872,2.998014625198529,0.6606982451182716,0.7018665013257599,0.7321724881810858,0.758662169659245,0.785127457432544,0.8106082638434325,0.8335919272981981,0.856314237701798,0.8775687449564874,0.8920279939561472,0.9042333610287168,0.4588739367847212,0.5162508193238616,0.5709313479248875,0.6161579058489886,2.8518411715860674,2.919186880101505,2.9142535125139615,2.931213986157216,2.9133076820536434,2.9380367103064273,2.9811029126092397,2.949762330125256,2.9800427905189957,2.954431226427931,2.942898089954229,2.909682045133034,2.808578632028677,2.750292462569656,2.7833014101096114
"AUT Prompt:book
Response:greeting card
Score:
",25,book,greeting card,2.5,uses,0.15330510391786187,0.26144927766476234,0.36366310638418337,0.46135018347641693,0.5270545167637094,3.0,3.2068167384374373,3.2330075116274206,3.395411813228064,3.3710511399082543,0.7796631571995826,0.8161868394504938,0.851090401169331,0.8773073598426838,0.89931127235427,0.9206322569278769,0.9380503113541884,0.9514844963703571,0.9639884674344211,0.9698927165393783,0.9752511425594264,0.5833502124462518,0.6383681505270725,0.6912029565748534,0.7371583160441766,3.5476413352928247,3.5097100905133614,3.538019159005445,3.560789764989901,3.573982899782322,3.5699536180637903,3.555656843292925,3.540751829705755,3.551897206047034,3.558886313994748,3.5525189217321866,3.422096881255432,3.5149962638377987,3.5214938574472376,3.5388562741993264
"AUT Prompt:brick
Response:a table leg
Score:
",17,brick,a table leg,1.7,uses,0.16887850971523266,0.3346533823548591,0.4637727721946403,0.5783039726554315,0.6643086496972677,1.5,1.2523185460234758,1.376957937651614,1.3617166711188007,1.4443519816580086,0.9170815316738085,0.9351019015705759,0.9524652101766848,0.9623984359737132,0.9703617765243185,0.9780731651541021,0.9828557075112176,0.987365334664489,0.9915146040994698,0.99481949769895,0.9966956253245658,0.7424006700138085,0.8109218557987252,0.8694772712765012,0.8952185345446959,1.497752120859677,1.517066462409004,1.518578329290443,1.5245793705666584,1.5276602857410055,1.5345380437590221,1.5402091418955368,1.538198559763762,1.544315875646862,1.5484873886048833,1.5504667008530728,1.4817620667989386,1.474853344670873,1.456343198029511,1.480601846627052
"AUT Prompt:paperclip
Response:eye glass repair
Score:
",28,paperclip,eye glass repair,2.8,uses,0.2531167839796797,0.3854738450814337,0.48192804457020705,0.5751541588875776,0.666561946547043,2.5,2.3283190120541217,2.3226511791301645,2.3027707824224986,2.3983840717805966,0.8883120989901263,0.9100296053279495,0.9296288294331224,0.9473127764345747,0.9596515210330682,0.9719041273996948,0.9786521511142222,0.9842044384697357,0.9865429070891432,0.9885565910864937,0.9904318903970556,0.7358692007507844,0.7869826204411641,0.8309727587292917,0.8614297747554124,2.46698889399189,2.451071460704314,2.4731858625613476,2.48675365453682,2.4766379487910397,2.4781931501853243,2.4714482913840397,2.468224525062162,2.4661665144152165,2.4688835254283146,2.470646515998132,2.4267915275997445,2.45103089551756,2.4483294156829896,2.4784413823176275
"AUT Prompt:brick
Response:self defense in wilderness
Score:
",20,brick,self defense in wilderness,2.0,uses,0.125476197468991,0.24324274793359585,0.35999859520408534,0.4577046449688771,0.542830497458519,1.5,1.2579238200006797,1.4012993210207911,1.529103744632299,1.4931760440670152,0.8371135549376987,0.8803063447566892,0.8968571586586843,0.9117560570832646,0.9265589892272198,0.9412524092926993,0.9554938386759297,0.9643441025865309,0.972723845864874,0.977184482856116,0.9813974310196208,0.6261593850594438,0.6948812337420675,0.7497585060304378,0.7935864006872925,1.606429761775077,1.635553662443478,1.6441246648892383,1.6434036289332978,1.6602840699697554,1.6718314049691192,1.6916274711388064,1.693539809138484,1.7030716535427732,1.7103612879767442,1.714180333818455,1.5340079784710385,1.5207549568443681,1.5777904450297846,1.6287218914252555
"AUT Prompt:brick
Response:arm weight
Score:
",17,brick,arm weight,1.7,uses,0.13458128675540354,0.2524594503304667,0.3639961496899353,0.4675817450240887,0.5683227361760397,1.7,1.6066161607967047,1.72715791664623,1.5660671843853675,1.5366300852023187,0.8508276871758645,0.885189947515127,0.9019978687772175,0.9174348078595772,0.9323118061160975,0.945577592639735,0.9583306020889127,0.9663166681361299,0.9737228702966993,0.9784597938186437,0.9828512561599673,0.6479236663975663,0.7227967288483068,0.7666847395915152,0.8094898192426063,1.6572248731903316,1.639475823768502,1.6536475096610022,1.6611579247265675,1.6601820212428178,1.678978722248714,1.6925659894971892,1.7017183113420238,1.7032264553075571,1.7109567618677815,1.7149290820694363,1.5075587981397067,1.537852195295701,1.581480494273709,1.6141872387922989
"AUT Prompt:paperclip
Response:Hold String Lights (with tape)
Score:
",30,paperclip,Hold String Lights (with tape),3.0,uses,0.2046619879384479,0.3524920491503013,0.4624699318249963,0.5645573899995258,0.6328374433300432,3.0,2.790307240165835,2.7688316838535774,2.864881481834751,2.8578810884690737,0.8712500701934422,0.9102055861635987,0.9242691254069313,0.9376105026795426,0.94780148536643,0.9566200867043981,0.9649491856370886,0.9723639254003089,0.9775703287372977,0.9823718825618681,0.9854152215955021,0.6947771648755019,0.7438607311156233,0.7901556253354712,0.832092448647925,2.8364890820697846,2.8006885285566203,2.7976348822544135,2.787708148140311,2.7942916529754105,2.8035627743933507,2.8138899959374077,2.8198844605129922,2.8245718332237,2.819564018065623,2.8198124351370915,2.8883811555221675,2.9287387558240545,2.891901209827422,2.857029917781263
"AUT Prompt:paperclip
Response:Hold arm onto eyeglasses if they break
Score:
",30,paperclip,Hold arm onto eyeglasses if they break,3.0,uses,0.2035661836892733,0.3290335228514249,0.42216113991324716,0.5143097019113972,0.6011433310392353,3.0,3.1143962518543797,3.1994594061804467,3.074137682292936,3.0200944432357715,0.8143820652008393,0.8377484695456585,0.8596208566616241,0.8777862420054688,0.8953965001078678,0.912579501070417,0.9268148791321564,0.9402672354144951,0.9497459363900447,0.9587123697564272,0.9672635180646182,0.67914173613436,0.7297833212492122,0.7599051307942062,0.7875709303970775,2.9489396297820134,2.9782557103170793,2.9991643575131004,3.011598376698859,2.991702712032436,3.00503927390638,3.0111056582319593,3.0324071950694007,3.044060062046865,3.039906955147841,3.0315976540946483,3.040756325356625,3.0240496103804375,2.9953490745093174,2.974435646202834
"AUT Prompt:pencil
Response:Cut the eraser part cut in middle stick the 2 pieces together and make an X
Score:
",33,pencil,Cut the eraser part cut in middle stick the 2 pieces together and make an X,3.3,uses,0.18696012876903126,0.3255075666808357,0.4436918204177632,0.5578003008861221,0.6311960102942764,3.0,3.2553810456535137,3.42708538311997,3.401087691948915,3.319564951518528,0.846909671547283,0.8713039515569093,0.8868799439388803,0.9011560863191952,0.9153245351473149,0.9290350531950446,0.9418873132929635,0.9542075759689654,0.9663936676952316,0.9726666003854717,0.9780318681212077,0.688585620437403,0.7408830268354735,0.7793298580335789,0.8163652160717974,3.427173203637393,3.4264124235019366,3.4399986978118573,3.429859818796461,3.413918460750808,3.4269950792205375,3.4402719459347653,3.4449165790624265,3.458221036424064,3.452041266232019,3.4457214212071072,3.3762752588515013,3.3991263213481897,3.404102742122371,3.4356729310475274
"AUT Prompt:knife
Response:pop things
Score:
",13,knife,pop things,1.3,uses,0.3133337696146455,0.5631690391906958,0.634826184822313,0.7040467137187749,0.7600390919793222,2.0,1.8669128171880276,1.8254968740465065,1.7738310245422841,1.7757589032369228,0.9180514602744452,0.9356651685643412,0.9509948663532088,0.9637488450679365,0.973816907506937,0.9832910313753757,0.9893250503115774,0.9948409803639067,0.9964051596662313,0.9975855895483122,0.9982471699746728,0.8109610577987835,0.8487633703357983,0.8745217160236572,0.896662432301918,1.7953133293369359,1.801048994526988,1.8026440494147422,1.7946688290882773,1.8009272047418845,1.7970642243233217,1.8025713441186721,1.8092105285098095,1.8107658921781242,1.8116997824975025,1.8126861417099935,1.8086771142333748,1.7726601675999605,1.7675745988804263,1.785659914398273
"AUT Prompt:rope
Response:to repel out of a copter
Score:
",27,rope,to repel out of a copter,2.7,uses,0.1357224211396475,0.21788176496007614,0.29449556969510715,0.3705891710282429,0.4379326502560014,1.3,1.5639575674670996,1.5993493676647899,1.6610823894203746,1.759332508042875,0.6827236288204805,0.7204448178195205,0.7560976069037604,0.790445891518372,0.8236493080757379,0.8547833768622921,0.8758108027221426,0.8954951876657855,0.9138485461053175,0.9279425475721832,0.9397007088813161,0.4952741307094461,0.55146128047982,0.5970359823481686,0.6413094635342136,1.9425216860894041,1.935059508106486,1.9994214833669264,2.0211737798185467,2.000163927760854,1.985588619454629,1.9907364429273617,2.008525321748478,1.9963039494027215,1.9842093331354573,2.003175915796749,1.7987740559048677,1.890597940718251,1.9294831129177217,2.0033873852769464
"AUT Prompt:brick
Response:crush the and use the pieces as a form of decoration in a glass bowl (interesting rubble centerpiece)
Score:
",34,brick,crush the and use the pieces as a form of decoration in a glass bowl (interesting rubble centerpiece),3.4,uses,0.1320768802240702,0.20630744421481728,0.2748478940124883,0.33418700179004485,0.3909840001742441,3.0,3.1079416658084154,3.0062108325918087,3.0938893134042766,3.0076169074777335,0.6219082179301321,0.6624145892784615,0.7006528413985602,0.7282937612753518,0.7540211022864286,0.7794983238000586,0.803313017653755,0.8269597415053376,0.8500701471979195,0.8698731122972895,0.8848217157207495,0.44672016856712926,0.49418714702780187,0.5403830391477624,0.581254321725948,3.0224819379581582,2.959957600864366,2.983972992235783,2.9618094758817044,2.986996674605385,2.980884851711388,3.0259199269435415,3.059492476940563,3.0252513237783236,3.0383356780539357,3.0309302243889062,2.919329299512021,3.003918260237575,2.935193451106313,3.010066028778872
"AUT Prompt:rope
Response:lawnmower
Score:
",33,rope,lawnmower,3.3,uses,0.07556059211683747,0.15065509651584819,0.22516421986737883,0.2992492047778542,0.36954185741746925,2.7,2.3510828090453764,2.33417898959064,2.4990159840477273,2.3850737562673525,0.653043685490288,0.69656727066038,0.7226231979905111,0.7481449569024246,0.7733722200078664,0.7965823606306217,0.8186684236941308,0.8387298178413283,0.8543204257994572,0.869632043682111,0.8847730434240463,0.43939466497444113,0.5044025115386299,0.5548092506659463,0.6049526696411833,2.402670657642735,2.333772530636314,2.3073145871489293,2.3036537230400724,2.2611287724164435,2.2476927936878774,2.2625929552624457,2.2921902223643706,2.277733436816269,2.3027752948077684,2.287326225006985,2.3397541294638615,2.4635114756065137,2.4577411926152952,2.3949334127626316
"AUT Prompt:brick
Response:break it with something
Score:
",12,brick,break it with something,1.2,uses,0.5002024562574477,0.6199343325913178,0.7293474492335442,0.817720642404407,0.899010802645336,1.0,1.0579409156934698,1.079251920726328,1.1247232581950632,1.1496142721696219,0.9806186568135432,0.9854500534230856,0.9900418895832872,0.9922739235868678,0.9942519652158619,0.9960268027327964,0.997319388495061,0.9981108893488075,0.9988963984608714,0.9993286574229768,0.9995338993793114,0.9302450223434561,0.9463199581859838,0.9618238686325605,0.9753486556729629,1.1968658700753068,1.2017839669564214,1.2036309017167994,1.2051973235177393,1.2077733039382144,1.2093631782362115,1.2109063149901877,1.2123250643438208,1.2134949376355328,1.2141811793704604,1.214465740170297,1.1680942084539965,1.1822256151842991,1.192183694881353,1.1909054188160544
"AUT Prompt:box
Response:MEDAL FOR LAST PLACE
Score:
",41,box,MEDAL FOR LAST PLACE,4.1,uses,0.11571582245313025,0.20602519775568257,0.28682881876398797,0.35971569356931743,0.4325833870735681,3.0,2.8684975775492565,2.6238298715449098,2.5582143097902446,2.6831664321676376,0.6620245478471891,0.6952811091144949,0.7267103054022379,0.7575898037244464,0.779762853536397,0.800748308542225,0.8195668339556011,0.8380770403876158,0.8553257731716213,0.87232734463799,0.8890163689909449,0.49036991565466065,0.542671171283492,0.5879923606238058,0.6279941976607163,2.632591852288939,2.640599288774722,2.6172191316012103,2.640973385894845,2.6170597758896967,2.6454407204444736,2.6145473151224525,2.640729841137389,2.668141253825861,2.65317025870177,2.6709445822820697,2.661581600126256,2.7423862151051583,2.715995820396915,2.6831280314967443
"AUT Prompt:brick
Response:Crack a coconut open
Score:
",33,brick,Crack a coconut open,3.3,uses,0.1405592318562181,0.24961133505127658,0.3308782740107427,0.40596110963045745,0.4699334609242889,2.0,2.436887624404783,2.4523886408750175,2.4057091575807874,2.391318900393243,0.6814241852402594,0.7155912198521932,0.7482058276178887,0.7753636271031178,0.8020946735718626,0.827264667778608,0.8462505009592796,0.8641291601747069,0.8816592054030241,0.8982475825619994,0.9122817737365833,0.522091429924564,0.5685854163005347,0.6076240076626985,0.6460839091598997,2.337047996577088,2.3830256630405997,2.3837655815517618,2.3528109073617927,2.3677141760275666,2.393036941744123,2.386462587595533,2.4198463534227264,2.447287972245803,2.464882170935659,2.442346988246493,2.3322449698358234,2.3623167881976053,2.300489916017383,2.3718940154243127
"AUT Prompt:rope
Response:make a tire swing
Score:
",10,rope,make a tire swing,1.0,uses,0.1694619942529092,0.2958225379872562,0.4125795528220563,0.5056172055242683,0.5610037662962928,1.3,1.4708599278392922,1.3376099904543532,1.4594951062854535,1.4634940576153102,0.7806184702757808,0.8125665692485057,0.8414475530612353,0.867642718774524,0.8916001936610005,0.9138147014396854,0.9355940994809802,0.9543624182970368,0.9646899496791901,0.9719554457645654,0.9769869665376133,0.6160399733650406,0.6608100408213605,0.703664353202601,0.7438511329278623,1.5977249996291367,1.5820874406487937,1.6204575261202045,1.6470119595945028,1.6403746990143477,1.6734267026396539,1.6903403717811814,1.7003632459081324,1.7174882286898268,1.7255801479965187,1.7300834441513415,1.5024909287121588,1.5565223942059405,1.5713505794465974,1.5728983729526773
"AUT Prompt:brick
Response:exfoliant (scrub dead skin cells)
Score:
",30,brick,exfoliant (scrub dead skin cells),3.0,uses,0.14011549950935429,0.21267818958881546,0.281422294009052,0.34344691872198735,0.4036090122867421,3.0,3.1023556156177805,3.1994897363467256,3.1092846369381997,3.0184644663791693,0.6524384392710937,0.6977151269378007,0.7304718255512709,0.75966720559226,0.7866158845794884,0.8128326675998065,0.8385854140319741,0.8635840429224226,0.8787968824793816,0.8927794346519412,0.9045751195617409,0.45854783649075076,0.5105502680884385,0.5595185499213107,0.6070606900800434,3.055493373966894,2.986999454339381,2.9786137992704047,3.0063379712915013,3.019824441434165,3.067565437825816,3.1023422174390887,3.082011141857332,3.059818266347482,3.0682784962545524,3.079124167972386,3.136062683708607,3.0509049720424857,3.1164647223917563,3.044691512571931
"AUT Prompt:knife
Response:put on make-up
Score:
",20,knife,put on make-up,2.0,uses,0.32532509640009577,0.5190021459696887,0.6413875700874736,0.7457076098129329,0.8039148226508906,1.7,1.8119515888750708,1.752427006096696,1.68913517076097,1.6392385443667263,0.9415928594169701,0.9546039261045115,0.9667573214005541,0.9783272836566904,0.9887916235775844,0.9937801086899807,0.9957189572652709,0.9973953588442952,0.9981324470432484,0.9987095427705586,0.9992633037551875,0.8534508920516122,0.8802505166255125,0.9067714849855735,0.9269366473277214,1.649566825288539,1.661158064803572,1.6679320078558362,1.6730417604352672,1.6754436498829752,1.6790807105707923,1.6810686288436671,1.68328546153055,1.6828547242756005,1.6835002570734716,1.6840081530385773,1.6485694744733987,1.6684025710639216,1.654702879385643,1.6535128385704758
"AUT Prompt:box
Response:bed for pets
Score:
",15,box,bed for pets,1.5,uses,0.20213798918912376,0.3779807478461521,0.501332109145099,0.6240023613472084,0.7005856645384543,1.3,1.48608647097402,1.4895098558211501,1.5112306932599773,1.564659659770884,0.9374759672280168,0.9559470511675421,0.9728167337180261,0.9797802181021938,0.984487204529876,0.9886305571800031,0.9925933374962911,0.9962165446185031,0.9973746817336248,0.9984132948476466,0.9991526922682259,0.7715896123860055,0.824500491866832,0.8772309361421421,0.9149867653162405,1.5241040181214054,1.5390961035011508,1.5488227769302778,1.5534508173217798,1.557498300615516,1.5614483271300041,1.5596060637592393,1.5637536393583746,1.5654213879459227,1.5667056752680038,1.5674703383313358,1.5126980154065863,1.4926311662412086,1.5111071393205011,1.527154335817127
"AUT Prompt:paperclip
Response:make jewelry
Score:
",15,paperclip,make jewelry,1.5,uses,0.3312378439051203,0.4655738646981812,0.59901377667741,0.6719607860814849,0.734374952714424,2.0,1.94229228443476,1.8883177977584171,1.8461626264573676,1.876235091090893,0.9193993436694425,0.9372628928671634,0.9541182119403244,0.9696458537618718,0.9777950620419239,0.9854446537810675,0.9912000217491624,0.994061546976587,0.996507090208481,0.9987829212506989,0.9992214189468926,0.791849125559309,0.8364369121819284,0.8668960785492866,0.8969682461325973,1.9097658141048872,1.898144121085515,1.8981769067832128,1.906212963678646,1.9019940480436406,1.896544763956261,1.9012099984476447,1.9032215491651991,1.9059131698708434,1.9079504399514111,1.9085613261008614,1.906992891831073,1.9386042112499626,1.9267070504963801,1.9325169491644192
