prompt,completion,item,response,target,type,confidence_1,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_2,confidence_20,confidence_3,confidence_4,confidence_5,confidence_6,confidence_7,confidence_8,confidence_9,score_1,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_2,score_20,score_3,score_4,score_5,score_6,score_7,score_8,score_9
"AUT Prompt:pencil
Response:draw on it
Score:
",19,pencil,draw on it,1.9,uses,0.999768477225535,0.9999998264420686,0.9999998398793877,0.9999998442418464,0.9999998468878114,0.9999998469904066,0.9999998470930017,0.9999998471835416,0.9999998472740815,0.9999998473118242,,0.9999082864146344,,0.9999743275993308,0.9999957680328898,0.9999983287275107,0.9999993961838421,0.999999742736174,0.9999997896370257,0.9999998091882095,1.0,1.0000469132468581,1.0000469119024955,1.000046911029799,1.0000469134110435,1.0000469133597412,1.0000469134725911,1.0000469134454253,1.0000469135540688,1.00004691353897,,1.0000279644025354,,1.0000345668437032,1.0000452863647191,1.0000463105283146,1.000046630715973,1.0000468386312655,1.0000468855299305,1.0000469011699638
"AUT Prompt:book
Response:papercrafting
Score:
",25,book,papercrafting,2.5,uses,0.33508722765186155,0.9765682850406194,0.9844487828762299,0.9914032978069809,0.9968194794809315,0.9983712415111846,0.9993124327591111,0.9996586776694337,0.9999283332610029,0.9999605390287137,0.9999757519561857,0.5653890866767758,0.9999875997960137,0.7236730852702292,0.8083964214137245,0.8831645031369926,0.9184824441556712,0.9373867757176785,0.9521094839416113,0.9651022283468887,3.0,3.189567832901101,3.190451840752949,3.185608445894265,3.1884033733268957,3.189664832768823,3.189109463535319,3.1893556898078925,3.1891428203767407,3.189175377092976,3.1891603284748076,3.203666700022965,3.1891711200911628,3.202864708138659,3.1606427967300306,3.180906608139541,3.1970217944332244,3.1910317392835674,3.1834387920982974,3.1823154925478705
"AUT Prompt:box
Response:hang it off a ceiling and have things or words drawn on it
Score:
",28,box,hang it off a ceiling and have things or words drawn on it,2.8,uses,0.2905031091481328,0.9756609166123992,0.9884247324364341,0.9920816268962601,0.9949296191651821,0.9966570137949078,0.998181434205182,0.9989973976516489,0.9992623021978185,0.9994960796392939,0.99970238750729,0.5167471580373765,0.9998844535617755,0.6236172794893581,0.7179298306495714,0.8011603649233108,0.8746110536203469,0.9052298560573707,0.9322508543688939,0.959271852680417,3.8,3.8147949400459473,3.818477875870877,3.815460899113505,3.817134145952416,3.8179710435727756,3.817179999376104,3.816594219407704,3.8163247201683763,3.816508018137822,3.816318879032438,3.8875646998228395,3.816497994669178,3.8211472224647984,3.8709161141281374,3.8427713207640664,3.8307812460984216,3.833122524765345,3.8147716671689174,3.803088279934191
"AUT Prompt:book
Response:wall
Score:
",30,book,wall,3.0,uses,0.544613069871983,0.9999513506777209,0.9999873259405261,0.9999953531066772,0.9999986993273713,0.9999993582372938,0.9999996329118148,0.9999997995103332,0.9999998782058224,0.9999999259370493,0.9999999471176529,0.801870068265113,0.9999999599643384,0.95790432521619,0.9790212634635844,0.9954671482175484,0.9976928566888028,0.9987442069267757,0.9993818830802025,0.9997686532182234,1.2,1.249135747661394,1.2491591629706893,1.2491667955635393,1.2491696426429182,1.2491704668279808,1.2491707829316478,1.2491709579982737,1.249170930520091,1.2491709090806098,1.2491709461642286,1.296246390247382,1.2491709635179051,1.2479904379984386,1.2447983674510004,1.2473624180749696,1.2481491015197905,1.2487300196061424,1.248762733471019,1.2490533568470636
"AUT Prompt:rope
Response:A bad hair piece
Score:
",37,rope,A bad hair piece,3.7,uses,0.4385062430434424,0.9342030399779261,0.9492078959319651,0.9608936894988442,0.9712063661258581,0.9792378867585386,0.983536849965567,0.9873306716800947,0.9906787075921235,0.9932861605821628,0.9958936135722021,0.5998236795239756,0.9979243000026665,0.697667631126872,0.7649147300580855,0.8111329401833044,0.8428982204872757,0.8709309819652618,0.8956698071404773,0.9149364235592017,2.5,2.4628807259578047,2.4666290518684693,2.454873508378768,2.448981628691413,2.446119348555848,2.4406726576350195,2.437442369875481,2.4410333233066934,2.440663099925814,2.4423893786649407,2.4193175718194944,2.4402682097881936,2.472706135968306,2.466314212102497,2.4283477472497523,2.412205126553392,2.4311245516588462,2.4440751140792716,2.4599932854881073
"AUT Prompt:knife
Response:lamp post
Score:
",35,knife,lamp post,3.5,uses,0.298778435104399,0.8727283074636077,0.8895842333391778,0.9064401592147479,0.921315461590134,0.9344428698614216,0.9446665057027983,0.9548901415441751,0.9651137773855518,0.9721403726895932,0.9776126906147065,0.458703007089048,0.9830850085398197,0.5557021632391577,0.6527013193892673,0.7046212262753117,0.7504403832847264,0.7908756474245722,0.826559642783176,0.8510848702175712,1.2,1.5491927482713819,1.5558398771324164,1.5473631971199935,1.570817065621407,1.5880850942405134,1.589296291244747,1.5947641964141428,1.608590810286693,1.6164794762681396,1.625343444412164,1.3045935406001838,1.6307688455663272,1.3910679358643512,1.3923953465162056,1.4519035714262956,1.5158965226206675,1.5406473820542526,1.5432097362192412,1.52755637097736
"AUT Prompt:paperclip
Response:using as an antenna
Score:
",27,paperclip,using as an antenna,2.7,uses,0.3663660532138181,0.9983507425571776,0.9989748910179427,0.9993534561956092,0.9996875388925511,0.9998104410484071,0.9998684959160933,0.9999265507837795,0.9999664512719217,0.999981129841202,0.9999872487792382,0.6181655137006381,0.999991454259748,0.7529440526211244,0.8718856957533309,0.9355505695666716,0.9620900374470782,0.9855110356477804,0.9931147205016339,0.9971846797185157,2.8,2.7782154586766556,2.777916674948325,2.7780386833632815,2.778279953534576,2.7783563787557104,2.7783169916863373,2.7783472801490223,2.778308242305302,2.7783203037922966,2.778314929336251,2.881466680009186,2.7783200671529116,2.8131833572317393,2.797743013904704,2.78428646282426,2.7874784465094384,2.7782698920942734,2.7814988270478067,2.779125468773372
"AUT Prompt:rope
Response:fan blade
Score:
",30,rope,fan blade,3.0,uses,0.2076585779713731,0.9171256410045017,0.9341712950915226,0.9512169491785436,0.9629322444825326,0.9732709563011667,0.9823948374578261,0.9861982369840978,0.9900016365103695,0.9917982352332914,0.9933837280414572,0.39091662982623154,0.9947829205337338,0.5526412929618313,0.6785926124440569,0.7766835986856909,0.8230184997116179,0.851122037798593,0.8759233231120167,0.89781038058123,2.5,2.90138760650026,2.8958882415406295,2.899545891283726,2.910501060613392,2.917825363046769,2.9278759378277432,2.92429746570112,2.919978126933652,2.920666519781692,2.92191037710809,2.828153438638371,2.923708049110588,2.8199146308657967,2.8533396777141613,2.935009419271328,2.9330384332272956,2.908833944784365,2.9029209269310168,2.8906605883692333
"AUT Prompt:shovel
Response:knock things off of buildings
Score:
",23,shovel,knock things off of buildings,2.3,uses,0.28344255619388586,0.960424739707654,0.9728783339944745,0.9838685923786389,0.9884500136854503,0.9909022717987815,0.9928120923377372,0.9944975030478579,0.9961829137579786,0.997670283489243,0.9986925367591393,0.5041878409134448,0.9991754150122684,0.638076624082852,0.7423493132596639,0.7916042439911498,0.835071567798705,0.873431346422514,0.9072837322418562,0.9371583578725244,2.5,2.7593150326214966,2.7675162951746843,2.771230288946678,2.7750715992406634,2.7738959049095397,2.7758697675276873,2.7745548731093086,2.772906054204613,2.773691868509683,2.7730022831867354,2.6313470497342606,2.7735952626627975,2.708702171454693,2.7777113896948236,2.772876057967486,2.7534670336673503,2.7599025390709904,2.7390115695756743,2.7632702706556134
"AUT Prompt:rope
Response:umbrella
Score:
",21,rope,umbrella,2.1,uses,0.33334432973741396,0.9735452082453535,0.981384714690709,0.9850878353254925,0.9883558278155861,0.9912398210657634,0.9929890513944002,0.994738281723037,0.996281972069966,0.9974841993209741,0.998420494845489,0.5355278859645133,0.9991496825331675,0.6744864765072304,0.7827075248142917,0.8483469086387664,0.8881592074129557,0.9232934377659503,0.9542992872271617,0.965705701799998,1.5,1.663741379163263,1.6696227670808619,1.6712406317573019,1.669021178720356,1.6723117399118514,1.671303566607742,1.6724091185795535,1.674466155930196,1.6757021902804257,1.676568975274351,1.6132622006394437,1.6774618453373147,1.5281213788058972,1.5933656717765479,1.640302960173407,1.6295312278455816,1.6626553128926524,1.6606195980749883,1.6634470351501547
"AUT Prompt:rope
Response:tripping people
Score:
",13,rope,tripping people,1.3,uses,0.39583393964812186,0.9891895932626148,0.9922118220824049,0.9942889675482998,0.9963661130141946,0.9974779288635113,0.9984591029067776,0.9989842875268021,0.9994477613272589,0.9996182637588178,0.9997687316265517,0.5828126718754723,0.9999015190537653,0.7284318549518314,0.8167543541299502,0.8774574608910958,0.924733087971543,0.9500379076567542,0.9674296337106201,0.9809743235803341,1.5,1.7810834851752693,1.7820548893258341,1.7818834704054995,1.7802534614316918,1.7808327849660641,1.7818343086281032,1.7822644335490907,1.7819480471383458,1.782104637004633,1.7822879335137112,1.5962463967842322,1.782436366241181,1.7169414293834064,1.80162012085286,1.8153441764565386,1.7838856051231642,1.7789877036364492,1.781163172150301,1.775900305597699
"AUT Prompt:book
Response:cover your head from the sun
Score:
",32,book,cover your head from the sun,3.2,uses,0.3901361493041782,0.9820766687045476,0.986987758537013,0.9913217801024785,0.9946971194915113,0.9967443663178954,0.9985510553010055,0.9991376013371214,0.9996552263972169,0.9998035285192302,0.9998829089249114,0.658272541989734,0.999952961887051,0.7849312181328879,0.8527267220595967,0.9125560442840789,0.9445803727652782,0.9549771500221939,0.9653739272791095,0.9757707045360252,2.5,2.3346832647063724,2.3379937720817754,2.334330094804804,2.332856267799467,2.3340211434136036,2.3326930711972302,2.3323216472687442,2.3327709342305045,2.3326325751379904,2.332693496208796,2.377799979986221,2.3326141439416097,2.3813822367245696,2.335159806146131,2.3131859403608868,2.3296905108608112,2.3293672721026306,2.3322819024970003,2.336199916365733
"AUT Prompt:box
Response:backpacks
Score:
",23,box,backpacks,2.3,uses,0.6441633989389897,0.9970050494770127,0.9984141515572168,0.9991683895495959,0.9995246663500023,0.9997153675028555,0.9998836606795678,0.9999538157131102,0.999967630058289,0.9999798211751206,0.9999905797979636,0.8287192953145385,0.9999963384737953,0.88863581644674,0.9352988500234128,0.963601410562865,0.9807677881449652,0.9899562879320566,0.9937866245111191,0.9955959473968087,1.5,1.486448689045891,1.4859032784557291,1.4866687853345852,1.4866022479495522,1.4867192569125793,1.4868729737133717,1.4869300213018772,1.4869509240494634,1.4869669319071737,1.48697890672297,1.4331899604296647,1.4869858921438006,1.4714072875791104,1.487801120173219,1.4852222566598472,1.4872312113828865,1.4827088663696457,1.4854735106093817,1.4858633752807433
"AUT Prompt:toothbrush
Response:you can use it to mix slime or even make texture with them for the slime
Score:
",39,toothbrush,you can use it to mix slime or even make texture with them for the slime,3.9,uses,0.2830659697067637,0.9719707124477428,0.9805185632140032,0.9890664139802636,0.9957234868506047,0.9974066584643846,0.9985634842689007,0.9993585582417734,0.9997341245935134,0.999856053185034,0.9999636547893874,0.5661319394135274,0.9999848428015553,0.8159367809068512,0.9078348372075298,0.9219278605846337,0.9343649100629803,0.9440508939358143,0.9537368778086484,0.9634228616814824,4.5,4.1878266621615605,4.193163395734227,4.188037074473008,4.188785620996066,4.189648319800003,4.188733520123039,4.187946899263616,4.188251960192276,4.18810705744611,4.18818366105303,4.35,4.188164841921567,4.242845013769952,4.198016819984079,4.196518488721469,4.199226969740441,4.196156894152526,4.191118012059386,4.184169704950139
"AUT Prompt:box
Response:person
Score:
",10,box,person,1.0,uses,0.48321997220983864,0.9982501069446359,0.9987494169010057,0.9991900563909317,0.9994259137137714,0.9996095995814921,0.9996963666416145,0.9997639408959828,0.9997958607135727,0.9998277805311627,0.9998526397100973,0.8153319116185245,0.9998745778585079,0.9537767654397757,0.9725132389443262,0.9853906124431422,0.9914734529711364,0.9943467833822184,0.9968824885701003,0.9976089802698518,1.0,1.1540214981840837,1.15429445203748,1.1547556047044023,1.1551910691016003,1.155327933408241,1.1554359627455861,1.1554998060268944,1.1555363457235053,1.1555888457449088,1.1555800047953604,1.0814666848374441,1.1555656207798461,1.1422186193955128,1.1414052340224137,1.1447846262596464,1.150031502734213,1.151909694810308,1.1530494729933298,1.1531564872045648
"AUT Prompt:rope
Response:perimeter of a table decoration
Score:
",24,rope,perimeter of a table decoration,2.4,uses,0.23534136543401607,0.9728927630146104,0.9832329430345625,0.9895045792436116,0.9943889344343579,0.9961857882924126,0.9977715062565429,0.9988613532124759,0.9996103933408117,0.9997578880872775,0.9998368363359698,0.4430293914795646,0.9998910966208753,0.6507174175251131,0.7372946675255032,0.8047210976219757,0.8721475277184483,0.908238295011822,0.9330430924358976,0.9578478898599732,3.0,3.0219294860427572,3.0174922599791727,3.0135784965689485,3.017441333150676,3.0179509937346976,3.0166510572498306,3.017396651983976,3.018132948187781,3.0182630504443106,3.018206335580573,3.093758125325249,3.0181510813973444,3.0000000000000004,3.05871278731132,3.011899041767707,3.00324803642994,3.0190138138355387,3.0211668182982936,3.012849758824071
"AUT Prompt:box
Response:bird feeder
Score:
",24,box,bird feeder,2.4,uses,0.34062548149579186,0.9886591690859879,0.9919985444708584,0.994023978026072,0.9960494115812856,0.9978368504201525,0.9985819657845744,0.9993270811489963,0.9996376912893975,0.9997844131306652,0.999885253479133,0.5472252795023679,0.9999545599695046,0.6725344163456182,0.7701252702451433,0.85624889653206,0.8969308169907664,0.9376127374494727,0.9735144062454739,0.983800406570814,3.5,3.5984349101713162,3.595747130133424,3.5951445127172725,3.5969845064417325,3.596094251277519,3.5955748442188256,3.595950952242778,3.595672559927749,3.5955117661673066,3.59559290035101,3.6132622006394435,3.5956417225533617,3.68532063905492,3.6238204423851545,3.621424523527592,3.593238689616726,3.597870938053212,3.5905737713787733,3.5969455499875247
"AUT Prompt:brick
Response:a football when no real ball is present
Score:
",23,brick,a football when no real ball is present,2.3,uses,0.2932709949438082,0.9727112731663532,0.9815672889617145,0.9863075726273264,0.9904908582796013,0.9937488044214042,0.9970067505632072,0.9992459020173469,0.9996350081955155,0.9997781524018399,0.9998896332218173,0.47114884498165654,0.9999572497571037,0.6281254966784648,0.7851021483752731,0.8505397459002143,0.8902296550970267,0.9114741325915015,0.9327186100859762,0.953963087580451,3.2,3.132260821567941,3.1382853792094565,3.135698330847142,3.1363922502402044,3.138240004607959,3.1358276376170853,3.1377641107093943,3.1373990876698348,3.137508273794852,3.137626734317815,3.313262200639444,3.1375700944788103,3.184991366029209,3.1480034081027415,3.1673911576320437,3.137636257541365,3.1484129496818167,3.142754862385407,3.132894841770382
"AUT Prompt:brick
Response:if you were to break it down, you could study what a brick is made of
Score:
",30,brick,"if you were to break it down, you could study what a brick is made of",3.0,uses,0.35685105398124845,0.9747951588822649,0.985571130216786,0.9929773397835612,0.9964757854654963,0.9974781069349256,0.9982587156802063,0.999039324425487,0.9993264943344745,0.999613664243462,0.9997878415978098,0.5478596589037588,0.9998934855034493,0.6791378252238206,0.7813773639540629,0.836102245505935,0.8787220261120229,0.9119143446223756,0.9412064628973632,0.9640191875477437,2.8,2.8266004434972043,2.8328698410015147,2.8281495251562703,2.830859352128689,2.8313307707395574,2.830915285815899,2.8316724892455483,2.8320082238696505,2.8322575813247046,2.8321125901399555,2.695406459399816,2.8320035421196783,2.7929450035460044,2.8200371722033157,2.8121804536429282,2.816439877769606,2.8413204440550746,2.833810097209736,2.8235443365007873
"AUT Prompt:box
Response:a back straightener
Score:
",27,box,a back straightener,2.7,uses,0.29876248076194917,0.9739035043127762,0.9818652539468774,0.9888914733381258,0.9943634985020615,0.9976824495347075,0.9982591967437694,0.9988359439528313,0.9993449215784026,0.9997940927564543,0.9998721470423757,0.5624194446428591,0.9999410297079349,0.743628049196787,0.8102909627092513,0.8622080919545797,0.9026411928656608,0.9430742937767419,0.9546585711396988,0.964881660031189,3.5,3.288714318095576,3.2944819919132198,3.2888370804865548,3.285596684668793,3.2856445996123846,3.285248466413187,3.285603435848767,3.2860691483190094,3.2856710696285383,3.285586317512644,3.359362812012127,3.2856699744974622,3.27179264334564,3.282340306249018,3.253296593654077,3.2688268995228973,3.2916002650091243,3.286848402696865,3.284868711394679
"AUT Prompt:pants
Response:wearing
Score:
",10,pants,wearing,1.0,uses,0.9999925349918634,0.9999999239755348,0.9999999243813968,0.9999999247872589,0.9999999248778189,0.9999999249577378,0.9999999249853571,0.999999925006867,0.9999999250236189,,,0.9999962616152224,,0.9999988228835031,0.9999997651214468,0.9999998424650471,0.9999998956224744,0.999999915177999,0.9999999207807506,0.999999923116325,1.0,1.0000015419670334,1.0000015422917226,1.0000015425758253,1.0000015426573292,1.0000015426173696,1.0000015426477509,1.0000015426477507,1.000001542667853,,,1.000000745327458,,1.0000010014526786,1.0000014725708175,1.0000015035081486,1.0000015194552987,1.0000015390107952,1.0000015423724378,1.0000015421388766
"AUT Prompt:pencil
Response:seesaw
Score:
",30,pencil,seesaw,3.0,uses,0.2784031043225967,0.9353195826300293,0.9475517637916379,0.9597839449532464,0.9705788069402195,0.9801052392075514,0.9846052071775918,0.9870138664615253,0.9891395008189783,0.9912651351764312,0.9933907695338842,0.46974657310564194,0.995046215235992,0.6012549140685696,0.6916391868839774,0.7620305293299565,0.8047250367017741,0.8424028072147783,0.8800805777277826,0.909424054907695,2.5,2.7376155483857976,2.7280934859927415,2.7328333317449442,2.7402536175111525,2.7311145352544592,2.7350856261368612,2.7320715849354817,2.7311430746444083,2.729789673464114,2.732079684514703,2.6222000200137794,2.7341891073784317,2.7048336042411663,2.7695425673132603,2.7169319902428626,2.7001172341750665,2.7090573005135874,2.7429189244084426,2.7415341023640187
"AUT Prompt:knife
Response:put it under a door to see what's on the other side
Score:
",25,knife,put it under a door to see what's on the other side,2.5,uses,0.31289697374198894,0.9617954141636248,0.9755431463551183,0.9838815674307775,0.9869491011163432,0.9900166348019088,0.9927237237779944,0.9951127214144109,0.9972210044288303,0.9990815576588272,0.9994967031990011,0.502678581647804,0.9996697616765619,0.6177869339814065,0.719369698377427,0.8209524627734476,0.8632984591040987,0.8962775542063487,0.9253815034841271,0.9480476819721313,3.5,3.468235914319113,3.4785482174856934,3.473645006764341,3.471240442925907,3.472568940183528,3.4753706736659633,3.4749496559100157,3.4728884580508246,3.474056305055904,3.47369326176047,3.3867377993605565,3.4735073886568,3.463738344986853,3.4829799611247485,3.47271221211033,3.4985764152670753,3.50598792247884,3.4900742190218903,3.473575739340169
"AUT Prompt:brick
Response:lay a walkway
Score:
",13,brick,lay a walkway,1.3,uses,0.3138994397311346,0.9842396324533941,0.9887171656946091,0.9922042720890957,0.9943193090310317,0.9961858225811423,0.9973179202760535,0.9983169929852357,0.9991986715565458,0.9995662098664895,0.9998188150064586,0.5909147230169007,0.9999117432441875,0.7391903192700326,0.841098546881149,0.8956460903701137,0.9331360321944633,0.9532029520104586,0.9669947253416398,0.979165922587556,2.0,1.8303194115821484,1.83063496911643,1.830175851927597,1.8307498003924576,1.8316290157317106,1.8327282545369308,1.8338964098956854,1.8345724087115627,1.834890624544732,1.8347049537548963,1.7656046866868782,1.8348039584840412,1.7725041081983137,1.8242998802943267,1.86545205196284,1.8387166587787283,1.8336911728207257,1.8275056475075813,1.8346218486800494
"AUT Prompt:brick
Response:Build a wall with them.
Score:
",12,brick,Build a wall with them.,1.2,uses,0.9923472095592571,0.9999999496825565,0.9999999600698454,0.9999999613104301,0.9999999619744673,0.9999999621423622,0.9999999622168652,0.9999999622868542,0.9999999623267327,0.9999999623577901,,0.9990335919491122,,0.9995179518648715,0.999945397990265,0.9999904504939393,0.9999965476872846,0.9999987907193651,0.9999994333588157,0.9999998231393457,1.0,1.0016216746366862,1.0016216839684018,1.0016216854550917,1.0016216861844558,1.0016216861673939,1.0016216861523723,1.0016216862572422,1.0016216863130076,1.0016216863750722,,1.0013385700828759,,1.0013863807718126,1.0015995228694072,1.0016174719797721,1.001619291282017,1.0016206334707662,1.0016212750690974,1.0016215862616349
"AUT Prompt:table
Response:block door or windows
Score:
",35,table,block door or windows,3.5,uses,0.4707241619217889,0.9886372294946325,0.9922312528219993,0.9944111381617696,0.9961088345713887,0.9976070463944064,0.9986367513177244,0.9991879126459327,0.9994482628225425,0.9996271987076578,0.9998061345927731,0.6669511867719791,0.9998807261672352,0.7859688936078122,0.8355828552569022,0.8851968169059923,0.9289809843862651,0.9496631606435568,0.9679151171293254,0.984022412194125,2.5,2.6270687609941126,2.630230660226022,2.628410680968549,2.629214423959222,2.628720007902252,2.629515282864917,2.629223197319328,2.6293979305852107,2.6292673664464203,2.6294410990301538,2.588264491648897,2.6293568421906786,2.650612781034617,2.6357322783665715,2.611310133895117,2.6154902107929288,2.615152858262938,2.620524215259097,2.6300095555644223
"AUT Prompt:paperclip
Response:picking lock
Score:
",20,paperclip,picking lock,2.0,uses,0.3649855190581353,0.9724582187396348,0.9821847553086824,0.9862393789873325,0.9890260783712007,0.9918127777550689,0.994272031329767,0.9967312849044652,0.9984215035201836,0.9990433001999915,0.9993025037234471,0.5171341196861183,0.999480651526143,0.6692827203141014,0.787776169626393,0.8692154469456925,0.8991752827753225,0.925614745096914,0.9489474887017206,0.9614366088727205,3.5,3.51332936830507,3.5062652959407883,3.5037728203036975,3.5031986659864276,3.5020657974659954,3.5000819508753165,3.501068676090821,3.4993739761009115,3.499747801006591,3.4999813124219115,3.3528925139185053,3.4998208994183875,3.499999999999999,3.4548754631527547,3.4872111665330396,3.4843053568628983,3.4876100839907203,3.49283233233796,3.502018483459075
"AUT Prompt:brick
Response:create friction to make a fire
Score:
",35,brick,create friction to make a fire,3.5,uses,0.3083943061537118,0.980335006096346,0.9867355244444815,0.99113453208386,0.9934891511969797,0.9955670952710742,0.9968274320611807,0.9979396753746632,0.9984650619144622,0.9989904484542611,0.999351540990286,0.5485720332809851,0.9997126335263109,0.6942471885637711,0.7630592663659201,0.8318713441680692,0.8925977896888759,0.9251023136672236,0.9474423245097461,0.9697823353522685,3.5,3.6687973261335833,3.670297035954057,3.6664343481092083,3.6650918702967648,3.6659996089867892,3.6650311188977707,3.6646242772506983,3.664116697536032,3.6645037114284826,3.6640829449803185,3.7189117495571007,3.664312635887883,3.7359266452159736,3.687597206557193,3.680351199304842,3.6612779593439715,3.662638502367591,3.647013961490948,3.6597526077270315
"AUT Prompt:ball
Response:You can use a ball as a pillow
Score:
",24,ball,You can use a ball as a pillow,2.4,uses,0.4513965940187037,0.9816758507453182,0.9881146770905734,0.9937969213965413,0.9961656332342338,0.9971530592349307,0.9981404852356276,0.9987393893792477,0.9992058163952837,0.9995690701206182,0.9997406590306248,0.6174561141306159,0.9998447329654104,0.7467833984302348,0.8475035887152762,0.8845564760320186,0.9100225282330656,0.9354885804341126,0.9579622926225942,0.9734082340643717,2.5,2.4721406287132965,2.4710189131463225,2.4751870168511636,2.4742948861667524,2.473726193429548,2.472762919646775,2.4731390486854914,2.472731469351604,2.4731047893470213,2.473263875543476,2.419317575948345,2.473183386432015,2.4852438193365685,2.475113155798945,2.455211301365082,2.4704566573948004,2.4739831114788804,2.4792854480546276,2.4685066166396785
"AUT Prompt:paperclip
Response:clean your teeth
Score:
",20,paperclip,clean your teeth,2.0,uses,0.23091562382791625,0.9450076791110218,0.9539612486055602,0.9618627459515662,0.9697642432975722,0.9776657406435781,0.9846387875772089,0.9888681543340712,0.9926005573968963,0.9963329604597215,0.9985967773517304,0.4618312476558325,0.999101903177391,0.6416685163164356,0.7652687306338978,0.8314271579147159,0.8829513928877897,0.9044298895410553,0.9259083861943209,0.9360541096164834,2.5,2.1748779738736146,2.169482356496619,2.1615182656748257,2.1610170238355644,2.165373085809161,2.168451040800888,2.16516439305923,2.163415269514584,2.166174619263312,2.1685182993285586,2.35,2.1679275199807555,2.251907227126333,2.1789187096441704,2.1248957039556937,2.1409492925288194,2.161350119567793,2.176165018670125,2.177507243930026
"AUT Prompt:brick
Response:hammer a nail
Score:
",23,brick,hammer a nail,2.3,uses,0.5088830515648546,0.9943960910525611,0.9967526872270601,0.9980140822618648,0.9987791570244832,0.9993749978487185,0.9997363935769257,0.9999555911663726,0.9999786944223261,0.999988325292264,0.9999949444859177,0.7492623723619066,0.9999980711716059,0.8273021197645682,0.8809380014739732,0.9178013679313479,0.9465105865949995,0.971846383141296,0.9838141660168178,0.9920394948780621,1.5,1.6222309675310989,1.6243062537786481,1.6249074855049697,1.6255012140758593,1.6251879031793433,1.625431841692236,1.6253605046490118,1.6253830224744907,1.6253943351899007,1.6254014482488577,1.5962463869789574,1.6254057461947664,1.63433263046887,1.6078883023193467,1.6075714697352113,1.6255407988254893,1.6196610055875273,1.6230712392805982,1.6237090811801111
"AUT Prompt:box
Response:end table
Score:
",20,box,end table,2.0,uses,0.3489910855299714,0.9799660114512964,0.9863580080668494,0.9913361000364318,0.9943554654428528,0.9967069495857522,0.998323099426414,0.9989176477266459,0.9992358863718561,0.9995167309905368,0.9996670562823238,0.6569746375398067,0.9997997178867059,0.7569622576055883,0.845201022610446,0.8868820638539152,0.9193432914135605,0.93671853966119,0.9540937879088195,0.9694273906689909,2.5,2.3653586175493335,2.368823308745846,2.3674733859956762,2.3660539006917265,2.364010660183351,2.3653640136609133,2.36490847473394,2.3651425881543013,2.364955696118634,2.365126378812537,2.3593628120121273,2.3649983179503917,2.3118943524525997,2.3210925589402405,2.3435999041850795,2.366776831758738,2.356263654389178,2.360702399893686,2.3660691294369056
"AUT Prompt:pants
Response:to tie things with
Score:
",25,pants,to tie things with,2.5,uses,0.37146514558237254,0.9919202353174559,0.9955619523365887,0.9983981244028138,0.999737837224717,0.9998134186501725,0.9998801190240298,0.9999259614758734,0.9999664172976322,0.9999880717385787,0.999996037962213,0.6267691677978255,0.9999980521389769,0.8022368850987186,0.8851219658374764,0.93539430853829,0.9623031545073237,0.9722023677048227,0.9799118826948257,0.9859160590061408,1.8,1.8185107458759227,1.8210036002977645,1.8226483684269745,1.8232880502291058,1.8233467661807392,1.8233118545705402,1.8232786937264993,1.823245386191851,1.8232665375192536,1.8232735218017555,1.8814666819404893,1.823275891941502,1.798031116772968,1.835672509289102,1.8230063972078168,1.8251593663510972,1.8208302849270734,1.8230266692562342,1.819232470009052
"AUT Prompt:table
Response:turn into a shelf
Score:
",40,table,turn into a shelf,4.0,uses,0.4307023029254933,0.984976184185016,0.9911198234391994,0.9944082765626988,0.996402824205129,0.997956179470927,0.9988983370650595,0.999840494659192,0.9999178315866729,0.9999709844277852,0.9999844235706479,0.6102457419849365,0.9999925748228343,0.7686922708342813,0.877590882263941,0.9129450851564782,0.9343884931605031,0.9510886361057573,0.9658264605276642,0.9788325449308326,3.0,3.108532870451496,3.112819057146189,3.1134380541625,3.1146122035303954,3.1138111908279926,3.113137926483403,3.1139736236190707,3.114034417479274,3.113985832543391,3.1140004278702813,3.0588429960938184,3.113993792698247,3.14977638855612,3.106373290604167,3.1177441150134677,3.128811470593939,3.117770184802184,3.1113953091035427,3.108586426984867
"AUT Prompt:brick
Response:weight training tool
Score:
",14,brick,weight training tool,1.4,uses,0.3052322856328742,0.9866178372113543,0.9900086622939747,0.993399487376595,0.9963918800092136,0.9984485193835455,0.998853495688036,0.9992584719925266,0.9996158623268597,0.9998071595877538,0.9999095536328917,0.5745988322727023,0.999964361215764,0.8123139753422595,0.8591228623854906,0.9004315602145743,0.9254865519607183,0.9449993991524628,0.9622194298037896,0.9794394604551164,3.2,3.2585185518850937,3.2586606277477483,3.2601670756897874,3.257884120155432,3.2567349708246938,3.256995776934347,3.257377954695236,3.2571429238840355,3.256978923164535,3.257065251310796,3.340637187987873,3.2571333759879204,3.240953296862854,3.2496188783386786,3.2289919132208436,3.2390359322639197,3.250619014902502,3.2640300551841683,3.261146158126664
